PARENTUNID,Name,Stage,Status,FacilityType,DocumentID,AssignedTo,Address,City,County,State,Zip,PHF,PHFCooked,PHFRaw,Database,HSUNID,FacilityName,FacilityType,InspectionType,InspectedBy,InspectionDate,NumCritical,NumNonCritical,TimeSpent,Enforcement,NonSmoking,UNID
E14C02AE074DDB3388256B6C007ECA35,Quality Inn,Active,Permitted,Hotel Continental Breakfast,MNAR-7NXQUS,Kelly Donahoe,1600 Emmet Street North,Charlottesville,Charlottesville City,Virginia,22901,Yes,No,No,Thomas Jefferson,916C886B097694558525781D00717AD6,Quality Inn,Hotel Continental Breakfast,Follow-up,Kelly Donahoe,1/13/2011 12:00:00 AM,3,3,0.6,,Smoke Free,916C886B097694558525781D00717AD6
E1AC6FC5BC6FCF4988256B6C007ED6A1,Blue Moon Diner,Active,Permitted,Full Service Restaurant,SWAS-6TDM93,Eric Stutz,512 West Main Street,Charlottesville,Charlottesville City,Virginia,22903,Yes,Yes,Yes,Thomas Jefferson,81C936F3819C1360852577CB0056B303,Blue Moon Diner,Full Service Restaurant,Risk Factor Assessment,Eric Stutz,10/29/2010 12:00:00 AM,1,1,0,,Smoke Free,81C936F3819C1360852577CB0056B303
E1AC6FC5BC6FCF4988256B6C007ED6A1,Blue Moon Diner,Active,Permitted,Full Service Restaurant,SWAS-6TDM93,Eric Stutz,512 West Main Street,Charlottesville,Charlottesville City,Virginia,22903,Yes,Yes,Yes,Thomas Jefferson,934A01C6A2D561B4852578530063C702,Blue Moon Diner,Full Service Restaurant,Risk Factor Assessment,Eric Stutz,3/14/2011 12:00:00 AM,0,0,0,,Smoke Free,934A01C6A2D561B4852578530063C702
E1AC6FC5BC6FCF4988256B6C007ED6A1,Blue Moon Diner,Active,Permitted,Full Service Restaurant,SWAS-6TDM93,Eric Stutz,512 West Main Street,Charlottesville,Charlottesville City,Virginia,22903,Yes,Yes,Yes,Thomas Jefferson,F40E417A976DB5C9852578E90065778C,Blue Moon Diner,Full Service Restaurant,Risk Factor Assessment,Eric Stutz,11/8/11 0:00,1,0,0,,Smoke Free,F40E417A976DB5C9852578E90065778C
E231BF9F9BFFAF6B852575E7006D11D7,"Fry's Station Pizza, LLC",Active,Permitted,Fast Food Restaurant,SWAS-7ZWQB5,Abdugheni Ubul,2115 Jefferson Park Avenue,Charlottesville,Charlottesville City,VA,22903,Yes,No,Yes,Thomas Jefferson,1EE7743BBA8A5D54882577DC0061DFC4,"Fry's Station Pizza, LLC",Fast Food Restaurant,Routine,Roy Crewz,12/11/10 0:00,0,0,0,,Smoke Free,1EE7743BBA8A5D54882577DC0061DFC4
E2B2F03DC734EE5485256E89004694AD,Food Avenue Express,Active,Permitted,Full Service Restaurant,TBAN-5YMH6K,Abdugheni Ubul,312 Connor Drive,Charlottesville,Albemarle,VA,22911,Yes,Yes,Yes,Thomas Jefferson,A1BC8F6A4A04485A852577B4005B941C,Food Avenue Express,Full Service Restaurant,Routine,Roy Crewz,6/10/10 0:00,2,3,0,,Smoke Free,A1BC8F6A4A04485A852577B4005B941C
E2B2F03DC734EE5485256E89004694AD,Food Avenue Express,Active,Permitted,Full Service Restaurant,TBAN-5YMH6K,Abdugheni Ubul,312 Connor Drive,Charlottesville,Albemarle,VA,22911,Yes,Yes,Yes,Thomas Jefferson,52044FB814023262852577EB0064F60B,Food Avenue Express,Full Service Restaurant,Routine,Roy Crewz,11/30/2010 12:00:00 AM,1,2,0,,Smoke Free,52044FB814023262852577EB0064F60B
E2E839927258FD7788256B6C007EC3FA,Clark Elementary School,Active,Permitted,Public Elementary School Food Service,EBIE-57R2DP,Abdugheni Ubul,1000 Belmont Avenue,Charlottesville,Charlottesville City,Virginia,22902,Yes,Yes,No,Thomas Jefferson,B55336F7E0CBFE01852577A50051839A,Clark Elementary School,Public Elementary School Food Service,Routine,Roy Crewz,9/21/2010 12:00:00 AM,0,2,0,,Smoke Free,B55336F7E0CBFE01852577A50051839A
E2E839927258FD7788256B6C007EC3FA,Clark Elementary School,Active,Permitted,Public Elementary School Food Service,EBIE-57R2DP,Abdugheni Ubul,1000 Belmont Avenue,Charlottesville,Charlottesville City,Virginia,22902,Yes,Yes,No,Thomas Jefferson,1178E203C98CAA368525781800549C44,Clark Elementary School,Public Elementary School Food Service,Routine,Roy Crewz,1/14/2011 12:00:00 AM,0,2,0,,Smoke Free,1178E203C98CAA368525781800549C44
E2E839927258FD7788256B6C007EC3FA,Clark Elementary School,Active,Pending,Summer Food Service Program Feeding Site,TBAN-8J2JZN,Eric Stutz,1000 Belmont Avenue,Charlottesville,Charlottesville City,Virginia,22902,Yes,Yes,Yes,Thomas Jefferson,BB6F1ADCA6575C93852578CD0055E01C,Clark Elementary School,Summer Food Service Program Feeding Site,Routine,Eric Stutz,7/14/2011 12:00:00 AM,0,0,0.4,,Smoke Free,BB6F1ADCA6575C93852578CD0055E01C
E3477517EDEC72EF85256BAB0060F5B3,Louisa Healthcare Center,Active,Permitted,Nursing Home Food Service,FMOS-5PVLYK,Abdugheni Ubul,210 Elm Street,Louisa,Louisa,VA,23093,Yes,No,Yes,Thomas Jefferson,B57ADD8EA597BF29852577A8005BD1F4,Louisa Healthcare Center,Nursing Home Food Service,Routine,Roy Crewz,9/24/2010 12:00:00 AM,0,3,0,,Smoke Free,B57ADD8EA597BF29852577A8005BD1F4
E3477517EDEC72EF85256BAB0060F5B3,Louisa Healthcare Center,Active,Permitted,Nursing Home Food Service,FMOS-5PVLYK,Abdugheni Ubul,210 Elm Street,Louisa,Louisa,VA,23093,Yes,No,Yes,Thomas Jefferson,A35465DFEB734952852578B600693C01,Louisa Healthcare Center,Nursing Home Food Service,Routine,Archer Campbell,6/21/2011 12:00:00 AM,3,0,0,,Smoke Free,A35465DFEB734952852578B600693C01
E3817E82B40CC243852575FA006340D0,Court Cafe and Pub,Active,Permitted,Full Service Restaurant,PBRE-7U6P9Z,Abdugheni Ubul,209 West Main Street,Louisa,Louisa,VA,23093,Yes,No,Yes,Thomas Jefferson,A117FD1B19FF46DC852577D10060A962,Court Cafe and Pub,Full Service Restaurant,Routine,Roy Crewz,4/11/10 0:00,0,3,0,,Smoke Free,A117FD1B19FF46DC852577D10060A962
E3817E82B40CC243852575FA006340D0,Court Cafe and Pub,Active,Permitted,Full Service Restaurant,PBRE-7U6P9Z,Abdugheni Ubul,209 West Main Street,Louisa,Louisa,VA,23093,Yes,No,Yes,Thomas Jefferson,170F07A2CA054141852578C400641BDC,Court Cafe and Pub,Full Service Restaurant,Routine,Archer Campbell,5/7/11 0:00,7,4,0,,Outdoor smoking area,170F07A2CA054141852578C400641BDC
E3A0F8891BAF249688256B6C007EEF03,"Nook Restaurant, The",Active,Permitted,Full Service Restaurant,TBAN-6R7MFG,Reed Cranford,415 East Main Street,Charlottesville,Charlottesville City,Virginia,22902,Yes,Yes,Yes,Thomas Jefferson,02736CFB620FC1A7852577AC00590D70,"Nook Restaurant, The",Full Service Restaurant,Risk Factor Assessment,Reed Cranford,9/28/2010 12:00:00 AM,2,0,0,,Outdoor smoking area,02736CFB620FC1A7852577AC00590D70
E3A0F8891BAF249688256B6C007EEF03,"Nook Restaurant, The",Active,Permitted,Full Service Restaurant,TBAN-6R7MFG,Reed Cranford,415 East Main Street,Charlottesville,Charlottesville City,Virginia,22902,Yes,Yes,Yes,Thomas Jefferson,050962044CDD47C78525781C00577AF1,"Nook Restaurant, The",Full Service Restaurant,Routine,Reed Cranford,1/18/2011 12:00:00 AM,2,4,0,,Outdoor smoking area,050962044CDD47C78525781C00577AF1
E3A0F8891BAF249688256B6C007EEF03,"Nook Restaurant, The",Active,Permitted,Full Service Restaurant,TBAN-6R7MFG,Reed Cranford,415 East Main Street,Charlottesville,Charlottesville City,Virginia,22902,Yes,Yes,Yes,Thomas Jefferson,F700F4899361954C852578990067EB53,"Nook Restaurant, The",Full Service Restaurant,Risk Factor Assessment,Reed Cranford,5/23/2011 12:00:00 AM,2,1,0,,Outdoor smoking area,F700F4899361954C852578990067EB53
E3A3DC796AC44A768525727A00584D57,Shenandoah Joe Coffee Roasters,Active,Permitted,Full Service Restaurant,TBAN-6Y6LWR,Reed Cranford,945 Preston Avenue,Charlottesville,Charlottesville City,VA,22903,No,,,Thomas Jefferson,79F8AE9D6824981E8525780E00553055,Shenandoah Joe Coffee Roasters,Full Service Restaurant,Routine,Reed Cranford,4/1/11 0:00,0,2,0.8,,Smoke Free,79F8AE9D6824981E8525780E00553055
E4ACE5E1F2A137E98525758600553067,El Puerto's,Closed,Surrendered,Full Service Restaurant,SWAS-85BMEC,Roy Crewz,1863 Seminole Trail,Charlottesville,Albemarle,VA,22903,Yes,Yes,Yes,Thomas Jefferson,CB3157A4AD25B119852577F2005A4F65,El Puerto's,Full Service Restaurant,Routine,Roy Crewz,7/12/10 0:00,0,0,0,,Smoke Free,CB3157A4AD25B119852577F2005A4F65
E4ACE5E1F2A137E98525758600553067,El Vaquero West # 4,Active,Permitted,Full Service Restaurant,TBAN-8JZGU5,Eric S. Myers,1863 Seminole Trail,Charlottesville,Albemarle,VA,22903,Yes,Yes,Yes,Thomas Jefferson,05D7817E623ADDF3852578EE00523D56,El Vaquero West # 4,Full Service Restaurant,Pre-Opening,Eric Stutz,8/16/2011 12:00:00 AM,0,0,0.8,,Smoke Free,05D7817E623ADDF3852578EE00523D56
E4C261DAF555BF038525705400570015,Dairy Queen,Active,Permitted,Fast Food Restaurant,TBAN-6EYLME,Reed Cranford,1779 Fortune Park Road,Charlottesville,Albemarle,VA,22911,Yes,No,No,Thomas Jefferson,C069DBFA49958E8D8525786F005218D9,Dairy Queen,Fast Food Restaurant,Routine,Reed Cranford,11/4/11 0:00,0,8,0,,Outdoor smoking area,C069DBFA49958E8D8525786F005218D9
E56D911EC65DAF1188256B6C007EE428,Wahoo Ridge,Closed,Surrendered,Caterer,SWAS-6RPFYU,Reed Cranford,1715 Allied Lane,Charlottesville,Charlottesville City,Virginia,22902,Yes,No,Yes,Thomas Jefferson,72E5096FCF1197AA852577DE004EEA5D,Wahoo Ridge,Caterer,Routine,Reed Cranford,11/17/2010 12:00:00 AM,0,0,0.8,,Smoke Free,72E5096FCF1197AA852577DE004EEA5D
E56D911EC65DAF1188256B6C007EE428,Carpe Donut,Active,Permitted,Full Service Restaurant,TBAN-8JNLGB,Archer Campbell,1715 Allied Lane,Charlottesville,Charlottesville City,Virginia,22902,Yes,Yes,Yes,Thomas Jefferson,00980D78F2FBDBC7852578FB005399BE,Carpe Donut,Full Service Restaurant,Pre-Opening,Archer Campbell,7/15/2011 12:00:00 AM,0,1,1.8,,Smoke Free,00980D78F2FBDBC7852578FB005399BE
E5706653F529BF1388256B6C007ED0F2,Fluvanna County Middle School,Active,Permitted,Public Middle or High School Food Service,EBIE-57R2GF,Eric Stutz,9172 James Madison Highway,Fork Union,Fluvanna,Virginia,23055,Yes,No,Yes,Thomas Jefferson,4088652B1D20CFEA8525787300513F0B,Fluvanna County Middle School,Public Middle or High School Food Service,Routine,Eric Stutz,4/15/2011 12:00:00 AM,0,1,0,,Smoke Free,4088652B1D20CFEA8525787300513F0B
E5706653F529BF1388256B6C007ED0F2,Fluvanna County Middle School,Active,Permitted,Public Middle or High School Food Service,EBIE-57R2GF,Eric Stutz,9172 James Madison Highway,Fork Union,Fluvanna,Virginia,23055,Yes,No,Yes,Thomas Jefferson,ED8BC5D238C53B77852577C3004B09C5,Fluvanna County Middle School,Public Middle or High School Food Service,Routine,Eric Stutz,10/21/2010 12:00:00 AM,0,3,0.9,,Smoke Free,ED8BC5D238C53B77852577C3004B09C5
E58A5D3B0A25545C852575BC00559E65,Green House Coffee,Active,Permitted,Full Service Restaurant,TBAN-7S8M3R,Pamela Burke,1260 Crozet Avenue,Crozet,Albemarle,VA,22932,Yes,Yes,Yes,Thomas Jefferson,4EEB926B4370B68D852577F900726949,Green House Coffee,Full Service Restaurant,Routine,Pamela Burke,12/14/2010 12:00:00 AM,0,3,0,,Smoke Free,4EEB926B4370B68D852577F900726949
E58A5D3B0A25545C852575BC00559E65,Green House Coffee,Active,Permitted,Full Service Restaurant,TBAN-7S8M3R,Pamela Burke,1260 Crozet Avenue,Crozet,Albemarle,VA,22932,Yes,Yes,Yes,Thomas Jefferson,8A85CEB8F5041EA3852578950054F39B,Green House Coffee,Full Service Restaurant,Risk Factor Assessment,Pamela Burke,5/19/2011 12:00:00 AM,0,0,0,,Smoke Free,8A85CEB8F5041EA3852578950054F39B
E58A5D3B0A25545C852575BC00559E65,Green House Coffee,Active,Permitted,Full Service Restaurant,TBAN-7S8M3R,Pamela Burke,1260 Crozet Avenue,Crozet,Albemarle,VA,22932,Yes,Yes,Yes,Thomas Jefferson,EF419DFA084D33FA852577DD0061A0E1,Green House Coffee,Full Service Restaurant,Pre-Opening,Reed Cranford,11/15/2010 12:00:00 AM,0,0,1.3,,Smoke Free,EF419DFA084D33FA852577DD0061A0E1
E64A1C0DD9976AFE88256B6C007EE886,McDonald's #3407,Active,Permitted,Fast Food Restaurant,EBIE-57R2ME,Eric S. Myers,100 Shoppers World Court,Charlottesville,Albemarle,Virginia,22901,Yes,No,Yes,Thomas Jefferson,DDCB0F327C6D06DC8525781E0063469B,McDonald's #3407,Fast Food Restaurant,Routine,Eric S. Myers,1/18/2011 12:00:00 AM,3,4,0,,Smoke Free,DDCB0F327C6D06DC8525781E0063469B
E69F434B6E2C5BE788256B6C007EEC9F,Monsoon Restaurant,Closed,Surrendered,Full Service Restaurant,EBIE-57R2N6,Roy Crewz,113 West Market Street,Charlottesville,Charlottesville City,Virginia,22902,Yes,No,Yes,Thomas Jefferson,AD750B9A375B5D7F85257848006A1778,Monsoon Restaurant,Full Service Restaurant,Routine,Roy Crewz,3/3/11 0:00,0,0,0,,Smoke Free,AD750B9A375B5D7F85257848006A1778
E69F434B6E2C5BE788256B6C007EEC9F,Monsoon Siam,Active,Permitted,Full Service Restaurant,TBAN-8GRGRL,Archer Campbell,113 West Market Street,Charlottesville,Charlottesville City,Virginia,22902,Yes,Yes,Yes,Thomas Jefferson,C8CA83E241037094852578F50068EC7D,Monsoon Siam,Full Service Restaurant,Routine,Archer Campbell,8/23/2011 12:00:00 AM,5,2,0,,Smoke Free,C8CA83E241037094852578F50068EC7D
E69F434B6E2C5BE788256B6C007EEC9F,Monsoon Siam,Active,Permitted,Full Service Restaurant,TBAN-8GRGRL,Archer Campbell,113 West Market Street,Charlottesville,Charlottesville City,Virginia,22902,Yes,Yes,Yes,Thomas Jefferson,A1B9D8BEE5AEB93B852578D8006EDA85,Monsoon Siam,Full Service Restaurant,Follow-up,Eric S. Myers,5/7/11 0:00,0,0,0.6,,Smoke Free,A1B9D8BEE5AEB93B852578D8006EDA85
E6FB27D00C29DBEB85257792004C0EF5,Nori Japen,Active,Permitted,Full Service Restaurant,TBAN-88WJCC,Abdugheni Ubul,1600 Ri0 Road East ## 1527,Charlottesville,Albemarle,VA,22901,Yes,Yes,Yes,Thomas Jefferson,8977E906A90FA384852577E00053F31B,Nori Japen,Full Service Restaurant,Routine,Roy Crewz,11/19/2010 12:00:00 AM,0,0,0,,Smoke Free,8977E906A90FA384852577E00053F31B
E6FB27D00C29DBEB85257792004C0EF5,Nori Japen,Active,Permitted,Full Service Restaurant,TBAN-88WJCC,Abdugheni Ubul,1600 Ri0 Road East ## 1527,Charlottesville,Albemarle,VA,22901,Yes,Yes,Yes,Thomas Jefferson,5827654E6196E9B385257845005A946C,Nori Japen,Full Service Restaurant,Routine,Roy Crewz,2/28/2011 12:00:00 AM,1,2,0,,Smoke Free,5827654E6196E9B385257845005A946C
E6FE1752CAE8FF7E88256B6C007F0B51,Timberlake Drug,Active,Permitted,Full Service Restaurant,EBIE-57R2UA,Reed Cranford,322 East Main Street,Charlottesville,Charlottesville City,Virginia,22902,Yes,Yes,Yes,Thomas Jefferson,104367D6CCE25FE3852577AF004B2625,Timberlake Drug,Full Service Restaurant,Risk Factor Assessment,Reed Cranford,1/10/10 0:00,0,0,0,,Smoke Free,104367D6CCE25FE3852577AF004B2625
E6FE1752CAE8FF7E88256B6C007F0B51,Timberlake Drug,Active,Permitted,Full Service Restaurant,EBIE-57R2UA,Reed Cranford,322 East Main Street,Charlottesville,Charlottesville City,Virginia,22902,Yes,Yes,Yes,Thomas Jefferson,1CB63392A0836EDF852578230052070F,Timberlake Drug,Full Service Restaurant,Routine,Reed Cranford,1/25/2011 12:00:00 AM,0,3,0,,Smoke Free,1CB63392A0836EDF852578230052070F
E6FE1752CAE8FF7E88256B6C007F0B51,Timberlake Drug,Active,Permitted,Full Service Restaurant,EBIE-57R2UA,Reed Cranford,322 East Main Street,Charlottesville,Charlottesville City,Virginia,22902,Yes,Yes,Yes,Thomas Jefferson,F00B83DAC22CDF588525789A004BA3B9,Timberlake Drug,Full Service Restaurant,Risk Factor Assessment,Reed Cranford,5/24/2011 12:00:00 AM,1,0,0,,Smoke Free,F00B83DAC22CDF588525789A004BA3B9
E7CF799CD067977588256B6C007EB780,Birdwood Grill,Active,Permitted,Full Service Restaurant,MNAR-5V5K9J,Reed Cranford,410 Golf Course Drive,Charlottesville,Albemarle,Virginia,22903,Yes,No,Yes,Thomas Jefferson,C3CDBB1DBD618E71852577D7005E2E9D,Birdwood Grill,Full Service Restaurant,Routine,Reed Cranford,10/11/10 0:00,1,1,0,,Outdoor smoking area,C3CDBB1DBD618E71852577D7005E2E9D
E7CF799CD067977588256B6C007EB780,Birdwood Grill,Active,Permitted,Full Service Restaurant,MNAR-5V5K9J,Reed Cranford,410 Golf Course Drive,Charlottesville,Albemarle,Virginia,22903,Yes,No,Yes,Thomas Jefferson,DC930314CDDFF2E985257884005520EF,Birdwood Grill,Full Service Restaurant,Routine,Reed Cranford,2/5/11 0:00,0,2,0,,Outdoor smoking area,DC930314CDDFF2E985257884005520EF
E7F294DC53DB464888256B6C007EE9CF,Mellow Mushroom,Active,Permitted,Full Service Restaurant,EBIE-57R2ML,Pamela Burke,1321 West Main Street,Charlottesville,Charlottesville City,VA,22903,Yes,No,Yes,Thomas Jefferson,19860D337D9D06C68525788E0052B9C8,Mellow Mushroom,Full Service Restaurant,Risk Factor Assessment,Eric Stutz,12/5/11 0:00,0,0,0,,Outdoor smoking area,19860D337D9D06C68525788E0052B9C8
E7F294DC53DB464888256B6C007EE9CF,Mellow Mushroom,Active,Permitted,Full Service Restaurant,EBIE-57R2ML,Pamela Burke,1321 West Main Street,Charlottesville,Charlottesville City,VA,22903,Yes,No,Yes,Thomas Jefferson,454513992B21D548852578720054A666,Mellow Mushroom,Full Service Restaurant,Complaint,Archer Campbell,5/4/11 0:00,0,0,0.3,,Smoke Free,454513992B21D548852578720054A666
E7F40340895F8DBC85256FBE005797C3,East Garden,Active,Permitted,Full Service Restaurant,DCHL-6AALTL,Eric S. Myers,120 Riverbend Drive,Charlottesville,Albemarle,VA,22911,Yes,Yes,Yes,Thomas Jefferson,119DEBE61CCA0A77852577FF006D62AB,East Garden,Full Service Restaurant,Risk Factor Assessment,Eric S. Myers,12/20/2010 12:00:00 AM,2,0,0,,Smoke Free,119DEBE61CCA0A77852577FF006D62AB
E7F40340895F8DBC85256FBE005797C3,East Garden,Active,Permitted,Full Service Restaurant,DCHL-6AALTL,Eric S. Myers,120 Riverbend Drive,Charlottesville,Albemarle,VA,22911,Yes,Yes,Yes,Thomas Jefferson,EA3554AD9BF38B8A8525784F0066FF7D,East Garden,Full Service Restaurant,Routine,Eric S. Myers,8/3/11 0:00,5,5,0,,Smoke Free,EA3554AD9BF38B8A8525784F0066FF7D
E83090F7A2EB17BC88256B6C007F09D6,Lafayette Inn,Active,Permitted,Full Service Restaurant,RROH-69HRHN,Pamela Burke,146 E Main Street,Stanardsville,Greene,Virginia,22973,Yes,Yes,Yes,Thomas Jefferson,CC04599857E26343852577930056F18C,Lafayette Inn,Full Service Restaurant,Routine,Pamela Burke,3/9/10 0:00,0,2,0,,Smoke Free,CC04599857E26343852577930056F18C
E83090F7A2EB17BC88256B6C007F09D6,Lafayette Inn,Active,Permitted,Full Service Restaurant,RROH-69HRHN,Pamela Burke,146 E Main Street,Stanardsville,Greene,Virginia,22973,Yes,Yes,Yes,Thomas Jefferson,23B4B6FEF958624D852578340061B99D,Lafayette Inn,Full Service Restaurant,Risk Factor Assessment,Pamela Burke,11/2/11 0:00,0,0,0,,Smoke Free,23B4B6FEF958624D852578340061B99D
E83253E39241B4D088256B6C007EC7F2,Crossroad Store,Active,Permitted,Fast Food Restaurant,TBAN-6XXLYK,Reed Cranford,4916 Plank Road,North Garden,Albemarle,Virginia,22959,Yes,No,Yes,Thomas Jefferson,3C3B2AC4B2537E448525780F005780F6,Crossroad Store,Fast Food Restaurant,Risk Factor Assessment,Reed Cranford,5/1/11 0:00,2,1,0,,Smoke Free,3C3B2AC4B2537E448525780F005780F6
E83253E39241B4D088256B6C007EC7F2,Crossroad Store,Active,Permitted,Fast Food Restaurant,TBAN-6XXLYK,Reed Cranford,4916 Plank Road,North Garden,Albemarle,Virginia,22959,Yes,No,Yes,Thomas Jefferson,6C0DFB5F9FA80B4E852578D800492A3C,Crossroad Store,Fast Food Restaurant,Routine,Reed Cranford,7/25/2011 12:00:00 AM,3,3,0,,Smoke Free,6C0DFB5F9FA80B4E852578D800492A3C
E83253E39241B4D088256B6C007EC7F2,Crossroad Store,Active,Permitted,Fast Food Restaurant,TBAN-6XXLYK,Reed Cranford,4916 Plank Road,North Garden,Albemarle,Virginia,22959,Yes,No,Yes,Thomas Jefferson,0386E00EEC655718852577C3005658C9,Crossroad Store,Fast Food Restaurant,Critical Procedures,Eric S. Myers,1/10/10 0:00,1,0,0.8,,Smoke Free,0386E00EEC655718852577C3005658C9
E8C82A0AA18FA8918525748A00448926,Tropical Smoothie Cafe,Active,Permitted,Fast Food Restaurant,TBAN-7GNGWC,Pamela Burke,1954 Rio Hill Center,Charlottesville,Albemarle,VA,22901,Yes,No,Yes,Thomas Jefferson,A1DB2ACB66C9701C8525785D00529951,Tropical Smoothie Cafe,Fast Food Restaurant,Risk Factor Assessment,Pamela Burke,3/23/2011 12:00:00 AM,0,0,0,,Smoke Free,A1DB2ACB66C9701C8525785D00529951
E8D1314E83B7368988256B6C007EF2CE,Papa John's Pizza,Active,Permitted,Fast Food Restaurant,EBIE-57R2PF,Abdugheni Ubul,722 West Rio Road,Charlottesville,Albemarle,Virginia,22901,Yes,No,No,Thomas Jefferson,ACCC531C25CDA9A2852577AC00587407,Papa John's Pizza,Fast Food Restaurant,Routine,Roy Crewz,9/28/2010 12:00:00 AM,3,2,0,,Smoke Free,ACCC531C25CDA9A2852577AC00587407
E8D1314E83B7368988256B6C007EF2CE,Papa John's Pizza,Active,Permitted,Fast Food Restaurant,EBIE-57R2PF,Abdugheni Ubul,722 West Rio Road,Charlottesville,Albemarle,Virginia,22901,Yes,No,No,Thomas Jefferson,43F27D3BF5FC2D588525781400667570,Papa John's Pizza,Fast Food Restaurant,Routine,Roy Crewz,10/1/11 0:00,0,3,0,,Smoke Free,43F27D3BF5FC2D588525781400667570
E95407322306C3E988256B6C007EB8D8,Blue Ridge House,Active,Permitted,Adult Care Home Food Service,EBIE-57R2B5,Eric Stutz,100 Burnet Street,Charlottesville,Charlottesville City,Virginia,22902,Yes,Yes,No,Thomas Jefferson,36BD65E2AA4C9869852577F30058AF52,Blue Ridge House,Adult Care Home Food Service,Risk Factor Assessment,Eric Stutz,8/12/10 0:00,0,0,0,,Smoke Free,36BD65E2AA4C9869852577F30058AF52
E95407322306C3E988256B6C007EB8D8,Blue Ridge House,Active,Permitted,Adult Care Home Food Service,EBIE-57R2B5,Eric Stutz,100 Burnet Street,Charlottesville,Charlottesville City,Virginia,22902,Yes,Yes,No,Thomas Jefferson,7EC778CFE9D203CC852578A80064552A,Blue Ridge House,Adult Care Home Food Service,Routine,Eric Stutz,7/6/11 0:00,0,0,0.5,,Smoke Free,7EC778CFE9D203CC852578A80064552A
E96704FF787E830B88256B6C007EEB68,Millstones of Ivy Preschool - Lower Bldg,Active,Permitted,Child Care Food Service,EBIE-57R2MX,Pamela Burke,3275 Morgantown Road,Charlottesville,Albemarle,Virginia,22945,Yes,No,Yes,Thomas Jefferson,91401CF83203FA99852578410063F4F3,Millstones of Ivy Preschool - Lower Bldg,Child Care Food Service,Routine,Pamela Burke,2/24/2011 12:00:00 AM,0,4,0,,Smoke Free,91401CF83203FA99852578410063F4F3
E980F899A3F42AA785256D56006EDBF9,Terrace Cafe @ MJH,Active,Permitted,Fast Food Restaurant,TBAN-8C7QDD,Pamela Burke,595 Peter Jefferson Parkway #100,Charlottesville,Albemarle,VA,22911,Yes,Yes,Yes,Thomas Jefferson,8B04FF5C2822454F852578870059179F,Terrace Cafe @ MJH,Fast Food Restaurant,Routine,Pamela Burke,5/5/11 0:00,0,5,0,,Smoke Free,8B04FF5C2822454F852578870059179F
E980F899A3F42AA785256D56006EDBF9,Terrace Cafe @ MJH,Active,Permitted,Fast Food Restaurant,TBAN-8C7QDD,Pamela Burke,595 Peter Jefferson Parkway #100,Charlottesville,Albemarle,VA,22911,Yes,Yes,Yes,Thomas Jefferson,8FDA38B3EFC30ECE8525780700531404,Terrace Cafe @ MJH,Fast Food Restaurant,Routine,Pamela Burke,12/28/2010 12:00:00 AM,0,0,0.5,,Smoke Free,8FDA38B3EFC30ECE8525780700531404
E9E184AFBAC177A685256C450055B84F,Blue Ridge Pig,Active,Permitted,Full Service Restaurant,EBIE-57R2B6,Reed Cranford,2226 Rockfish Valley Highway,Nellysford,Nelson,Virginia,22958,Yes,Yes,Yes,Thomas Jefferson,C45428564681B6998525780900572137,Blue Ridge Pig,Full Service Restaurant,Risk Factor Assessment,Reed Cranford,12/30/2010 12:00:00 AM,0,0,0,,Smoke Free,C45428564681B6998525780900572137
E9E184AFBAC177A685256C450055B84F,Blue Ridge Pig,Active,Permitted,Full Service Restaurant,EBIE-57R2B6,Reed Cranford,2226 Rockfish Valley Highway,Nellysford,Nelson,Virginia,22958,Yes,Yes,Yes,Thomas Jefferson,C313778E30C4B4128525786B0061BA31,Blue Ridge Pig,Full Service Restaurant,Routine,Reed Cranford,7/4/11 0:00,1,3,0,,Outdoor smoking area,C313778E30C4B4128525786B0061BA31
